id,count
"SERVICIO DE ALIMENTACI¿N PARA INTERNOS (AS), NI¿OS (AS), Y PERSONAL DE SEGURIDAD 24 X 48 DEL EE.PP HUANUCO,,DE LA OROP INPE-DIRECCION REGIONAL ORIENTE PUCALLPA UCAYALI 456805",1
"INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LOS CASERIOS DE SAN JOSE Y MIRAFLORES, CP. BUENA VISTA, DISTRITO DE BAGUA GRANDE, PROVINCIA DE UTCUBAMBA, AMAZONAS GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA 004 GERENCIA SUB REGIONAL UTCUBAMBA AMAZONAS 472408",1
"EJECUCI¿N DE LA OBRA: ¿CREACION LT 66KV LOS H¿ROES - ZOFRATACNA - SE YARADA Y SE ZOFRATACNA CENTRO POBLADO DE TACNA - DISTRITO DE TACNA - PROVINCIA DE TACNA - REGI¿N TACNA"". EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD - ELECTROSUR S.A. TACNA 479751",1
"EJECUCION DE LA OBRA: MEJORAMIENTO DE LOS  SERVICIOS  DE EDUCACION INICIAL Y PRIMARIA DE LA INSTITUCION EDUCATIVA N¿ 32088 DE SAN ISIDRO DE PAURA, DISTRITO DE YACUS, PROVINCIA DE HUANUCO- HUANUCO MUNICIPALIDAD DISTRITAL DE YACUS HUANUCO 467305",1
"CONTRATACION DE EJECUTOR PARA LA OBRA MEJORAMIENTO DEL SERVICIO POLICIAL EN EL MARCO DE LA IMPLEMENTACION DE NUEVO CODIGO PROCESAL PENAL DE LA COMISARIA PNP TINGO MARIA B Y COMISARIA PNP AUCAYACU C PERTENECIENTE A LA PROVINCIA LEONCIO PRADO, DEPARTAMENTO DE HUANUCO DE FP-HUALLAGA, C¿DIGO SNIP 237114 - COMISARIA PNP TINGO MARIA OFICINA GENERAL DE INFRAESTRUCTURA LIMA 503512",1
Servicio de Limpieza Exterior de Techo en el Callao EMPRESA DE SERVICIO Y LIMPIEZA MUNICIPAL PUBLICA CALLAO S.A CALLAO 433305,1
"MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR EN LA AV. ANCHOVETA (TRAMO AV. LA MARINA ¿ AV. PARQUE INDUSTRIAL), DISTRITO DE NUEVO CHIMBOTE ¿ SANTA ¿ANCASH¿ I ETAPA MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE ANCASH 467939",1
SERVICIO DE COMUNICACIONES PARA LA SEDE PUCUSANA Y SEDE SAN ISIDRO - CONIDA COMISION NACIONAL DE INVESTIGACION Y DESARROLLO AEROESPACIAL LIMA 500538,1
"CONTRATACI¿N PARA LA EJECUCION DE OBRA, CREACI¿N DE PISTAS Y VEREDAS EN EL CENTRO POBLADO DE TAYABAMBITA, DISTRITO CHINGALPO - SIHUAS - ANCASH MUNICIPALIDAD DISTRITAL DE CHINGALPO ANCASH 449995",1
"SERVICIO DE IMPLEMENTACI¿N DEL PROGRAMA ESCUELAS DE CALIDAD EN LAS ESCUELAS PRIORIZADAS DE LAS OPERACIONES TALARA, CONCH¿N, SELVA Y OLEODUCTO PETROLEOS DEL PERU S.A. LIMA 461969",1
CONSTRUCCION DE OBRA NUEVA CON EQUIPAMIENTO PARA EL PIP MEJORAMIENTO DEL TEATRO SEGURA Y LA SALA ALZEDO EMPRESA MUNICIPAL INMOBILIARIA DE LIMA S.A. LIMA 459431,1
"CONTRATACI¿N DIRECTA PARA LA ADQUISICI¿N DE NUEVOS GRUPOS ELECTR¿GENOS PARA LOS SERVICIOS EL¿CTRICOS DE NAUTA, REQUENA Y CABALLOCOCHA EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL ORIENTE LORETO 458104",1
ADQUISICI¿N DE ANALIZADORES DE ESPECTRO MINISTERIO DE TRANSPORTES Y COMUNICACIONES LIMA 476747,1
"EJECUCION DE LA OBRA  MEJORAMIENTO DE 27 PARQUES RECREATIVOS EN CAYMA, DISTRITO DE CAYMA AREQUIPA AREQUIPA IV ETAPA MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA AREQUIPA 470334",1
"EJECUCI¿N DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE READAPTACI¿N SOCIAL EN EL ESTABLECIMIENTO PENITENCIARIO DE JAUJA, DISTRITO DE JAUJA, PROVINCIA DE JAUJA, DEPARTAMENTO DE JUN¿N, ETAPA I - SNIP:81570"" INPE-OFICINA GENERAL DE INFRAESTRUCTURA LIMA 478552",1
SERVICIO DE OPERACI¿N DE CENTRALES HIDROEL¿CTRICAS Y SUBESTACIONES ASOCIADAS BAJO LA ADMINISTRACION DE ELECTROCENTRO S.A. EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD DEL CENTRO SA ELECTROCENTRO S.A. JUNIN 520326,1
SERVICIO DE HEMODIALIS CONVENCIONAL AMBULARORIA SIN REUSO  - CASTILLA 2 SEGURO SOCIAL DE SALUD LIMA 556943,1
"SERVICIO DE SUPERVISION DE TRABAJOS EN EL TRAMO I, II Y ORN DEL OLEODUCTO NOR PERUANO PETROLEOS DEL PERU S.A. LIMA 426274",1
"MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA AVENIDA SANTA ROSA Y EN LA ANTIGUA PANAMERICANA NORTE, TRAMO CALLE LAS FRESAS, ANTIGUA PANAMERICANA NORTE, PASAJE LOS ANGELES, DISTRITO DE PUENTE PIEDRA - LIMA ¿ LIMA; SNIP 320238 MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA LIMA 480893",1
SERVICIO DE ATENCION AMBULATORIA AL SIS CON IRC TERMINAL EN HEMODIALISIS EN EL DEPARTAMENTO DE SAN MARTIN 2 FONDO INTANGIBLE SOLIDARIO DE SALUD LIMA 465954,1
Seguridad Y Vigilancia - Red Desconcentrada Almenara SEGURO SOCIAL DE SALUD LIMA 525097,1
SERVICIO DE CONSULTORIA PARA SUPERVISION DE LA CONSERVACION PARA LA RECUPERACION Y/O REPOSICION DE LA INFRAESTRUCTURA VIAL -PAQUETE 3: TRUJILLO -DV.OTUZCO - SHOREY; PUENTE EL CUMBIL -SANTA CRUZ : PUENTE EL CUMBIL-COCHABAMBA; SHOREY-SAUSACOCHA-CAJAMARCA Y PAQUETE 4: CHICAMA -EL SAUSAL - CASCAS -CONTUMAZA -CHILETE MINISTERIO DE TRANSPORTES Y COMUNICACIONES LIMA 470710,1
SERVICIO DE TRANSMISION DE DATOS PARA LAS DEPENDENCIAS DE LA SUNAT DE AMBITO NACIONAL SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT LIMA 491462,1
Seguridad y Vigilancia - Red Asistencial Cusco(*) SEGURO SOCIAL DE SALUD LIMA 525097,1
"EJECUCI¿N DE LA OBRA: MEJORAMIENTO DEL CAMINO VECINAL 10 KM EN CAMPO BELLO , VISTA ALEGRE, QUINIGON, CESAR VALLEJO, CRUZ DE MAYO, BOLOGNESI Y SAUCO, DISTRITO DE MACHE- PROVINCIA DE OTUZCO- LA LIBERTAD MUNICIPALIDAD DISTRITAL DE MACHE LA LIBERTAD 488348",1
AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO Y PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MUNICIPALIDAD DISTRITAL DE SARIN LA LIBERTAD 503162,1
"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA: ""MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN EL CASERIO CHINCHIQUILLA DEL DISTRITO DE SAN IGNACIO, PROVINCIA DE SAN IGNACIO - CAJAMARCA"" MUNICIPALIDAD PROVINCIAL DE SAN IGNACIO CAJAMARCA 505031",1
SERVICIO DE TERCERIZACION DE LAS ACTIVIDADES DE OPERACION Y MANTENIMIENTO  PREDICTIVO  PREVENTIVO Y CORRECTIVO DEL SISTEMA DE DISTRIBUCION DE ENERGIA ELECTRICA EN LOS SERVICIOS ELECTRICOS OTUZCO  SANTIAGO DE CHUCO  HUAMACHUCO Y TAYABAMBA DE LA UNIDAD OPERATIVA LA LIBERTAD SIERRA EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRO NOR MEDIO SA HIDRANDINA LA LIBERTAD 454111,1
"Etonogestrel 68 MG Implante (Radiopaco, flexible con aplicador est¿ril) SEGURO SOCIAL DE SALUD LIMA 468131",1
"EJECUCI¿N DEL PROYECTO DE INVERSI¿N: ""MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD EN LA URB. PROGRESIVA LOS PORTALES DEL REY - OQUENDO DISTRITO DEL CALLAO, PROVINCIA DEL CALLAO - DEPARTAMENTO DE CALLAO"" FONDO MUNICIPAL DE INVERSIONES DEL CALLAO CALLAO 466489",1
SERVICIO DE ASEO Y LIMPIEZA E HIGIENE HOSPITALARIA RED ASISTENCIAL JULIACA SEGURO SOCIAL DE SALUD LIMA 491548,1
"Ejecuci¿n de la Obra: MEJORAMIENTO DE TALUDES Y VIAS DE ACCESO EN ZONAS DE RIESGO DEL CENTRO POBLADO RURAL LOS HUERTOS DE MANCHAY SECTOR VILLA HERMOSA, DISTRITO DE PACHACAMAC, PROVINCIA DE LIMA, LIMA, SNIP N 308384 EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA S.A. LIMA 456093",1
EJECUCI¿N DE OBRA GOBIERNO REGIONAL DE AREQUIPA Sede Central AREQUIPA 477112,1
FILGRASTIM 30000000 UI/mL INY 1 mL SEGURO SOCIAL DE SALUD LIMA 475274,1
¿MEJORAMIENTO Y AMPLIACI¿N DEL SISTEMA DE RIEGO CANAL SECTOR ¿ CAJAMARCA ¿ DISTRITO DE LLUTA ¿ PROVINCIA DE CAYLLOMA - AREQUIPA¿ MUNICIPALIDAD DISTRITAL DE LLUTA AREQUIPA 459322,1
"CONTRATACI¿N DE EJECUCI¿N DE LA OBRA:MEJORAMIENTO DE PISTAS Y VEREDAS DEL JR. JUNIN, TRAMO: JR. BOLIVIA - AV. CATALINA HUANCA, DISTRITO SAN JER¿NIMO DE TUN¿N ¿HUANCAYO - JUN¿N. MUNICIPALIDAD DISTRITAL DE SAN JERONIMO DE TUNAN JUNIN 469782",1
"financiamiento y ejecuci¿n del Proyecto de Inversi¿n: ¿MEJORAMIENTO DE LA TRANSITABILIDAD VIAL DE LA CALLE LAS RETAMAS CDRAS. 03, 04 Y 05, CALLE EL MOLLE CDRAS. 01 Y 02, CALLE LOS NOGALES CDRA. 01 Y V¿A DE EVITAMIENTO CDRAS. 01 Y 02, DISTRITO DE SANAGOR¿N - S¿NCHEZ CARRI¿N ¿ LA LIBERTAD¿ MUNICIPALIDAD DISTRITAL DE SANAGORAN LA LIBERTAD 446297",1
"EJECUCI¿N DE LA OBRA DEL PROYECTO ¿CREACI¿N DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO RURAL EN LOS CASER¿OS DE ANDAHUAYLAS, COLQUIPUCRO, HUACHACOCHA, LUCMAPAMPA Y MANTACOCHA, DISTRITO DE SAN PEDRO DE PILLAO - DANIEL ALCIDES CARRI¿N - PASCO¿ MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE PILLAO PASCO 470551",1
"Ejecuci¿n de la obra ¿INSTALACI¿N DEL SISTEMA DE AGUA POTABLE EN EL CASER¿O ELADIO TAPULLIMA YANEXOS, DISTRITO DE SAN JOS¿ DE SISA, PROVINCIA DE EL DORADO - SAN MART¿N MUNICIPALIDAD PROVINCIAL DE EL DORADO VILLA SAN JOSE DE SISA SAN MARTIN 460092",1
"3-EJECUCI¿N DE LA OBRA: RECUPERACION  DEL SERVICIO  DE TRANSITABILIDAD VIAL DEL CAMINO VECINAL TRAMO R116 (EMP.PI-549) NANGAY DE MATALACAS SAN JOSE -LINDEROS DE MINAS DE SALVIA-EMP01 (ALTO MUELA) DE LAS LOCALIDADES DE NANGAY ¿SAN JOSE DE MATALACAS DISTRITO DE PACAIPAMPA PROVINCIA DE AYABACA, DEPARTAMENTO PIURA MUNICIPALIDAD DISTRITAL DE PACAIPAMPA PIURA 466168",1
"EJECUCION DE SALDO DE OBRA: MEJORAMIENTO DE LOS SERVICIOS TUR¿STICOS P¿BLICOS EN EL MORRO DE CALZADA, DISTRITO DE CALZADA - PROVINCIA DE MOYOBAMBA - DEPARTAMENTO  SAN MARTIN - SNIP 259317 PLAN COPESCO NACIONAL - MINCETUR LIMA 425050",1
"EJECUCION DE LA OBRA, CONSTRUCCION DE COBERTORES, GIMNASIO Y CAMPODEPORTIVO, EN LA I.E  86380 EN LA LOCALIDAD DE SAN MARCOS MUNICIPALIDAD DISTRITAL DE SAN MARCOS ANCASH 467842",1
SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EL COMPLEJO ZOFRATACNA GOBIERNO REGIONAL DE TACNA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA TACNA 428223,1
CONSULTORIA DE OBRA PARA LA ELABORACION DEL ESTUDIO DEFINITIVO Y EXPEDIENTE TECNICO DEL PROYECTO MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN LOS A H CERRO EL AGUSTINO FRENTE 1  DISTRITO EL AGUSTINO SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL LIMA 469907,1
PIP MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS RECREACIONALES DEL PARQUE DEL NINO ALBARRACINO EN LA JUNTA VECINAL LOS CEDROS DISTRITO CORONEL MUNICIPALIDAD DISTRITAL DE CORONEL GREGORIO ALBARRACIN LANCHIPA TACNA 490665,1
"SUPERVISI¿N DE LA OBRA: MEJORAMIENTO, CONSERVACI¿N POR NIVELES DE SERVICIO Y OPERACI¿N DEL CORREDOR VIAL : HU¿NUCO - LA UNI¿N - HUALLANCA DV. ANTAMINA/ EMP. PE - 3N (TINGO CHICO) - NUEVAS FLORES - LLATA - ANTAMINA. MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL) LIMA 466550",1
"EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA CALLE AQUILES SCALA Y PASAJE AMORELLI, SECTOR SAN FRANCISCO, DEL DISTRITO DE HUANCABAMBA, PROVINCIA DE HUANCABAMBA - PIURA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA PIURA 473853",1
SERVICIO DE CARGA Y DESCARGA DE BIENES Y/O MERCANCIAS PARA LA JURISDICCION DE LA SUNAT TUMBES SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT LIMA 481401,1
SERVICIO DE TERCEROS PARA ATENDER LAS OFICINAS DE PERIFERIA  ATENCION AL CLIENTE Y COBRANZAS EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTE S.A. LAMBAYEQUE 481503,1
"CONTRATACION DE EJECUCION DE OBRA INSTALACION  DEL SERVICIO DE AGUA PARA RIEGO EN EL CASERIO LA FLORIDA, DISTRITO DE SUCRE, PROVINCIA DE CELENDIN , REGION CAJAMARCA GOBIERNO REGIONAL DE CAJAMARCA DIRECCION REGIONAL AGRARIA CAJAMARCA CAJAMARCA 456253",1
ITEM 5 UNIDAD EJECUTORA 120 PROGRAMA NACIONAL DE DOTACION DE MATERIALES EDUCATIVOS LIMA 455430,1
"EJECUCI¿N DE LA OBRA ""CREACI¿N DE CAMPO DEPORTIVO DEL CENTRO POBLADO DE CHICHUCANCHA, DISTRITO DE CHAVIN DE HUANTAR - HUARI - ANCASH"" - II ETAPA MUNICIPALIDAD DISTRITAL DE CHAVIN DE HUANTAR ANCASH 440990",1
