id,count
"SERVICIO INTEGRAL DE RESPALDO, ATENCI¿N Y GESTI¿N DEL CONTACT CENTER AQUAFONO SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL LIMA",2
ITEM 01: MEDIDOR ELECTR¿NICO MONOFASICO DE 2 HILOS FONDO NACIONAL DE FINANCIAMIENTO DE LA ACTIVIDAD EMPRESARIAL - FONAFE LIMA,2
CONTRATACION DE EMPRESAS QUE BRINDEN EL SERVICIO DE TRASLADO DE PACIENTES ASEGURADOS DE LOS CENTROS ASISTENCIALES DE LA RAICA. SEGURO SOCIAL DE SALUD LIMA,2
CLORO LIQUIDO SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA AREQUIPA,2
SERVICIO DE RECAUDACI¿N EN OFICINAS COMERCIALES DE SEDAPAL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL LIMA,2
RED ASISTENCIAL HUANUCO SEGURO SOCIAL DE SALUD LIMA,2
MATERIAL IMPRESO PARA NI¿OS Y NI¿AS DE 5 A¿OS UNIDAD EJECUTORA 120 PROGRAMA NACIONAL DE DOTACION DE MATERIALES EDUCATIVOS LIMA,2
SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LOS ESTABLECIMIENTOS DE SALUD Y SEDE ADMINISTRATIVA DE LA DIRIS LIMA NORTE DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE LIMA,2
ITEM 2 UNIDAD EJECUTORA 120 PROGRAMA NACIONAL DE DOTACION DE MATERIALES EDUCATIVOS LIMA,2
CUADERNO DE TRABAJO MATEM¿TICA 1 UNIDAD EJECUTORA 120 PROGRAMA NACIONAL DE DOTACION DE MATERIALES EDUCATIVOS LIMA,2
CONTRATACI¿N DE SERVICIO DE IPRESS- HEMODIALISIS TERCERIZADA PARA LA ATENCI¿N AMBULATORIA DE HEMODIALISIS SIN REUSO DE LA RED ASISTENCIAL LORETO -ESSALUD SEGURO SOCIAL DE SALUD LIMA,2
"SERVICIO DE LIMPIEZA, FUMIGACION, DESINFECCION, DESINFECTACION Y JARDINERIA INSTITUCIONAL HOSPITAL NACIONAL DOS DE MAYO LIMA",2
SERVICIO DE CONECTIVIDAD DE DATOS EN BANDA ANCHA POLICIA NACIONAL DEL PERÚ - DIRECCIÓN DE ECONOMÍA Y FINANZAS LIMA,2
E.P. LURIGANCHO INPE-DIRECCION REGIONAL LIMA LIMA,2
SUMINISTRO DE V¿VERES PARA LA ATENCI¿N DE BENEFICIARIOS DE LOS CENTROS DENOMINADOS OLLAS COMUNES DE LIMA METROPOLITANA ACORDE A LA LEY N¿ 31458 Y SU REGLAMENTO APROBADO MEDIANTE EL DECRETO SUPREMO N¿ 002-2022-MIDIS MUNICIPALIDAD METROPOLITANA DE LIMA LIMA,2
ALQUILER DE CAMIONETA PICK UP MINISTERIO DEL INTERIOR - PNP UE 001 OGA LIMA,2
"PROYECTO  CREACION DE UNIDADES BASICAS DE SANEAMIENTO UBS EN LOS CASERIOS DE CUSPAMPA,YAMAN,PACCHITA Y BUENOS AIRES,DISTRITO DE CHUGAY-SANCHEZ CARRION-LA LIBERTAD CON CUI N 2335969 MUNICIPALIDAD DISTRITAL DE CHUGAY LA LIBERTAD",2
SERVICIO DE VIGILANCIA LIMA REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL LIMA,2
"CONTRATACI¿N DE DEL SERVICIO DE ATENCI¿N AMBULATORIA DEL PACIENTE CON ENFERMEDAD RENAL CRONICA ESTADIO 5 EN HEMODIALISIS, PARA LOS PACIENTES ASEGURADOS EN LA RED ASISTENCIAL ESSALUD LORETO SEGURO SOCIAL DE SALUD LIMA",2
SERVICIO DE TRANSPORTE TERRESTRE DE RESIDUAL PRIMARIO SELVA DESDE PUERTO TERRANOVA Y/O LPO - PUCALLPA HASTA REFINER¿A CONCH¿N DE PETROPERU PETROLEOS DEL PERU S.A. LIMA,2
EQUIPO ADMINISTRACION Y CONSERVACION SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL LIMA,2
RED ASISTENCIAL TACNA SEGURO SOCIAL DE SALUD LIMA,2
MASCARILLA DESCARTABLE TIPO N95 CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA,2
"ADQUISICION DE AMBULANCIAS, SEGUN ESPECIFICACIONES TECNICAS PARA EL PROYECTO ADQUISICION DE AMBULANCIA RURAL Y AMBULANCIA RURAL, EN CINCUENTA Y TRES ESTABLECIMIENTOS DE SALUD I.4, ESTABLECIMIENTOS DE SALUD I.2, ESTABLECIMIENTOS DE SALUD I.3 A NIVEL DEPARTAMENTAL, MULTIDISTRITAL - MULTIPROVINCIAL - PUNO GOBIERNO REGIONAL DE PUNO SEDE CENTRAL PUNO",2
Servicio de impresion de formatos del Banco de la Nacion BANCO DE LA NACION LIMA,2
RED ASISTENCIAL PUNO SEGURO SOCIAL DE SALUD LIMA,2
CARPA PARA CAMPAMENTO DE LONA PESADA IMPERMEABLE PARA 5 PERSONAS INSTITUTO NACIONAL DE DEFENSA CIVIL LIMA,2
CONTRATACION DEL SERVICIO TERCERIZADO DE ATENCION AMBULATORIA DE HEMODIALISIS CONVENCIONAL PARA LA RED ASISTENCIAL AREQUIPA - ESSALUD SEGURO SOCIAL DE SALUD LIMA,2
SERVICIO DE ALMACENAMIENTO PARA MATERIALES PELIGROSOS SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT LIMA,2
"LA OBRA ¿INSTALACI¿N DE UNIDADES B¿SICAS DE SANEAMIENTO (UBS) EN LAS COMUNIDADES DE CENTRO BASE, HUASCARCOCHA, SAN PEDRO, NUEVA UNI¿N  BAJO CA¿AFISTO, CENTRO CA¿AFISTO, SANTA ROSA ALTO, ATOCTAMBO, CONGA BLANCA, COLPAMAYO Y PUQUIO DEL CENTRO POBLADO CUYUMALCA- DISTRITO Y PROVINCIA DE CHOTA-REGI¿N CAJAMARCA¿ GOBIERNO REGIONAL DE CAJAMARCA - GERENCIA SUB REGIONAL CHOTA CAJAMARCA",2
JERINGA DESCARTABLE 20 mL CON AGUJA 21 g X 1 1/2 in CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA,2
Tableta Sec-W UNIDAD EJECUTORA 120 PROGRAMA NACIONAL DE DOTACION DE MATERIALES EDUCATIVOS LIMA,2
EQUIPO MICROGOTERO CON CAMARA GRADUADA 100 mL CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA,2
"SODIO CLORURO 0,9 % (900 mg/100 mL) INY 1 L CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA",2
SERVICIO DE CENTRO DE DATOS Y COMUNICACIONES OFICINA DE NORMALIZACION PREVISIONAL LIMA,2
ADQUISICI¿N DE UNIFORMES CAMUFLADOS UNIPAT EJERCITO PERUANO LIMA,2
INMUNOGLOBULINA HUMANA NORMAL 5 g INY 100 mL CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA,2
MEDROXIPROGESTERONA ACETATO 150 mg/mL INY 1 mL CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA,2
SGI/CLORO x 907 KG SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL LIMA,2
"SERVICIO DE RECOLECCI¿N , TRANSPORTE Y DISPOSICI¿N FINAL DE RESIDUOS S¿LIDOS MUNICIPALIDAD DISTRITAL DE SURQUILLO LIMA",2
FACTOR VIII DE COAGULACI¿N HUMANA 250 UI INYECTABLE CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA,2
SERVICIO DE LIMPIEZA Y ACTIVIDADES AFINES PARA LOS LOCALES DE LAS SEDES DE SUNAT EN TACNA Y MOQUEGUA SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT LIMA,2
"ACIDO FOLICO + FERROSO SULFATO (Equiv. de Hierro elemental), 400 ¿g + 60 mg Fe - TABLETA CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA",2
JERINGA DE POLIPROPILENO TIPO DESCARTABLE 20 mL CON AGUJA 21 g X 1 1/2 in CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA,2
SERVICIOS COMERCIALES VALLE SAGRADO Y QUISPICANCHI EMPRESA REGIONAL DE SERVICIO PÚBLICO DE ELECTRICIDAD ELECTRO SUR ESTE S.A.A. CUSCO,2
SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LAS SEDES DEL DEPARTAMENTO DE LA LIBERTAD SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT LIMA,2
"Construcci¿n del puente vehicular Tarata Sobre el Rio Huallaga, provincia de Mariscal Caceres, regi¿n San Martin. MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO LIMA",2
Adquisici¿n de combustible para generaci¿n SOCIEDAD ELECTRICA DEL SUR OESTE S.A. AREQUIPA,2
POLLO ENTERO SIN MENUDENCIA CONGELADO MARINA DE GUERRA DEL PERU CALLAO,2
SERVICIO DE LIMPIEZA HOSPITALARIA ESPECIALIZADA PARA EL INSN INSTITUTO NACIONAL DE SALUD DEL NIÑO LIMA,2
AGALSIDASA BETA 35 MG SEGURO SOCIAL DE SALUD LIMA,2
SERVICIO DE VIGILANCIA PRIVADA EN LOS LOCALES DE SEDAPAL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL LIMA,2
"OBRA: RECUPERACI¿N DE LOS SERVICIOS ECOSIST¿MICOS EN LA MICROCUENCA DE LA QUEBRADA DE PELAGATOS CONTAMINADAS POR LOS PASIVOS AMBIENTALES MINEROS DE LA EX UNIDAD MINERA PUSHAQUILCA, DISTRITO DE PAMPAS, PROVINCIA DE PALLASCA, DEPARTAMENTO DE ANCASH. EMPRESA ACTIVOS MINEROS SAC LIMA",2
LOTE 02: TRANSFORMADOR TRIF¿SICO FONDO NACIONAL DE FINANCIAMIENTO DE LA ACTIVIDAD EMPRESARIAL - FONAFE LIMA,2
RED PRESTACIONAL SABOGAL SEGURO SOCIAL DE SALUD LIMA,2
SERVICIO DE LIMPIEZA Y DESINFECCI¿N DE AMBIENTES DE LOS ESTABLECIMIENTOS DE SALUD Y SEDE ADMINISTRATIVA DE LA DIRIS LIMA NORTE DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE LIMA,2
RED ASISTENCIAL PIURA SEGURO SOCIAL DE SALUD LIMA,2
SERVICIO DE IDENTIFICACI¿N DE ESTACIONES DE SERVICIO DE LA RED PETROPER¿ DE ACUERDO CON LA NUEVA IDENTIDAD VISUAL (INCLUYE ADECUACI¿N DE T¿TEMS EXISTENTES) PETROLEOS DEL PERU S.A. LIMA,2
EJECUCION DE OBRA MUNICIPALIDAD DISTRITAL DE CALLAYUC CAJAMARCA,2
"Servicio de concesionario (a) de alimentos para Internos (as), Ni¿os (as) y personal de seguridad que labora 24 X 48 horas Establecimientos Penitenciarios de Arequipa, Mujeres Arequipa y Caman¿ INPE - OFICINA REGIONAL SUR AREQUIPA AREQUIPA",2
SERVICIO DE FRESADO Y COLOCACI¿N DE MEZCLA ASF¿LTICA EN CALIENTE PARA EL MANTENIMIENTO DE V¿AS METROPOLITANAS Y OTRAS V¿AS EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA S.A. LIMA,2
ENOXAPARINA SODICA 60mg/0.6 mL INY 0.6 mL CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA,2
RED ASISTENCIAL APURIMAC SEGURO SOCIAL DE SALUD LIMA,2
"EJECUCION DE OBRA Y EQUIPAMIENTO DE REHABILITACION CORRESPONDIENTE A LA INTERVENCION DENOMINADA REHABILITACION Y REPOSICION DEL HOSPITAL DE LA AMISTAD PERU COREA SANTA ROSA II2, DISTRITO VEINTISEIS DE OCTUBRE, PROVINCIA DE PIURA REGION PIURA UNIDAD EJECUTORA 125 PROGRAMA NACIONAL DE INVERSIONES EN SALUD LIMA",2
SGI/CLORO  A GRANEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL LIMA,2
CONTRATACI¿N DEL SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LAS OFICINAS DESCONCENTRADAS Y DE ENLACE DEL ORGANISMO DE EVALUACI¿N Y FISCALIZACI¿N AMBIENTAL - OEFA ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL LIMA,2
RED ASISTENCIAL ANCASH SEGURO SOCIAL DE SALUD LIMA,2
RED ASISTENCIAL PASCO SEGURO SOCIAL DE SALUD LIMA,2
ADQUISICION DE TARJETAS ELECTRONICAS COMO SOPORTE NUTRICIONAL (ALIMENTOS Y BEBIDAS) DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR LIMA,2
SERVICIO DE PRACTICAJE MARITIMO EN LOS TERMINALES DE REFINERIA TALARA PETROLEOS DEL PERU S.A. LIMA,2
SERVICIO DE IMPRESI¿N DE RECIBOS DE COBRANZA SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL LIMA,2
"SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA ZONA NOR ORIENTE II DF TUMBES, UE PIURA, DF SULLANA, UE LAMBAYEQUE Y UE LA LIBERTAD MINISTERIO PUBLICO LIMA",2
"CONTRATACION DE LA EJECUCION DE LA OBRA: RECONSTRUCCION TOTAL DEL CENTRO DE SALUD CISEA HUARUPAMPA I -3, DISTRITO DE HUARAZ, PROVINCIA DE HUARAZ, REGI¿N ANCASH - CODIGO UNICO DE INVERSIONES (IRI) Nro 2556258 GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL ANCASH",2
RED ASISTENCIAL JULIACA SEGURO SOCIAL DE SALUD LIMA,2
RED ASISTENCIAL UCAYALI SEGURO SOCIAL DE SALUD LIMA,2
SERVICIO DE LIMPIEZA Y ACTIVIDADES AFINES PARA LOS LOCALES DE LA MUNICIPALIDAD METROPOLITANA DE LIMA MUNICIPALIDAD METROPOLITANA DE LIMA LIMA,2
"Servicio de seguridad y vigilancia SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP LIMA",2
ITEM 6 UNIDAD EJECUTORA 120 PROGRAMA NACIONAL DE DOTACION DE MATERIALES EDUCATIVOS LIMA,2
Construccion de laboratorio UNIVERSIDAD NACIONAL DE FRONTERA - SULLANA PIURA,2
CONTRATACION DEL SERVICIO DE SEGURIDAD  Y VIGILANCIA DE LAS INSTALACIONES DE LA UNFV UNIVERSIDAD NACIONAL FEDERICO VILLARREAL LIMA,2
SERVICIO DE LIMPIEZA PARA LA SEDE CENTRAL DE LIMA Y SUS LOCALES A NIVEL NACIONAL DEL MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS LIMA,2
HEPARINA SODICA 25000 UI INY 5 mL SEGURO SOCIAL DE SALUD LIMA,2
ALQUILER DE AUTOM¿VIL SEDAN MINISTERIO DEL INTERIOR - PNP UE 001 OGA LIMA,2
CONTRATACI¿N DEL SERVICIO DE SEGUROS PATRIMONIALES Y PERSONALES PARA LA MUNICIPALIDAD METROPOLITANA DE LIMA MUNICIPALIDAD METROPOLITANA DE LIMA LIMA,2
ADQUISICION DE EQUIPOS BIOMEDICOS COMPLEMENTARIOS REQUERIDOS PARA EL FORTALECIMIENTO DE LA RESPUESTA SANITARIA EN EL MARCO DE LA EMERGENCIA SANITARIA COVID-19. ITEM: MONITOR DE FUNCIONES VITALES DE 8 PARAMETROS SEGURO SOCIAL DE SALUD LIMA,2
TRANSPORTE FLUVIAL DE PETROLEO CRUDO MAYNA PARA REFINERIA IQUITOS- ARTEFACTOS FLUVIALES PETROLEOS DEL PERU S.A. LIMA,2
INSTITUTO NACIONAL CARDIOVASCULAR SEGURO SOCIAL DE SALUD LIMA,2
IOHEXOL 350 mg Iodo/mL INY 100 mL SEGURO SOCIAL DE SALUD LIMA,2
RED ASISTENCIAL ICA SEGURO SOCIAL DE SALUD LIMA,2
RED PRESTACIONAL ALMENARA SEGURO SOCIAL DE SALUD LIMA,2
CONTRATACION DEL SERVICIO DE VIGILANCIA Y SEGURIDAD ZONA REGISTRAL N° IX SEDE LIMA - UNIDAD EJECUTORA Nº 002-SUNARP Sede Lima LIMA,2
SERVICIO DE CONTRASTE Y O VERIFICACION DE MEDIDORES DE ENERGIA ELECTRICA EN HIDRANDINA S A EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRO NOR MEDIO SA HIDRANDINA LA LIBERTAD,2
"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA AVENIDA SAN FELIPE (CDRA 01 A LA 13), ZONAL 08 - DISTRITO DE COMAS - PROVINCIA DE LIMA - REGI¿N LIMA - CUI N¿ 2397845 MUNICIPALIDAD DISTRITAL DE COMAS - LIMA LIMA",2
RETROEXCAVADORA CARGADORA SOBRE LLANTAS MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL) LIMA,2
EJECUCION DE OBRA MUNICIPALIDAD DISTRITAL DE MARCAVELICA PIURA,2
SUMINISTRO DE COMBUSTIBLE PARA LA UNIDAD OPERATIVA GRIFO MUNICIPAL MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO - MOQUEGUA MOQUEGUA,2
SERVICIO DE CARGA Y DESCARGA DE BIENES Y/O MERCANC¿AS PARA LA JURISDICCI¿N DE LA SUNAT EN TUMBES. SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT LIMA,2
E.P. ICA INPE-DIRECCION REGIONAL LIMA LIMA,2
"INVESTIGACIONES DE GEOTECNICA PARA LA ""REVISI¿N Y OPTIMIZACI¿N DEL ESTUDIO DE PERFIL DE LA CARRETERA DANIEL ALCIDES CARRI¿N (CDAC-NCC)"" Y PARA ""LOS ESTUDIOS DEFINITIVOS DE INGENIER¿A DE LA CARRETERA DANIEL ALCIDES CARI¿N (CDAC-NCC)"" TAMBIEN DENOMINADA INVESTIGACIONES GEOT¿CNICAS Y GEOL¿GICAS EN FASE 1 - REVISI¿N DE PERFIL (ETAPA 2) Y FASE 2 - ESTUDIO DEFINITIVO DE INGENIER¿A MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL) LIMA",2
MEROPENEM 500 mg PLV PARA SOL INY CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD LIMA,2
MASCARILLA QUIRURGICA DESCARTABLE SEGURO SOCIAL DE SALUD LIMA,2
SERVICIO DE REASEGURO PARA LAS P¿LIZAS EMITIDAS POR LA ONP DEL SEGURO COMPLEMENTARIO DE TRABAJO DE RIESGO - PENSIONES OFICINA DE NORMALIZACION PREVISIONAL LIMA,2
GUANTE PARA EXAMEN DESCARTABLE TALLA  S SEGURO SOCIAL DE SALUD LIMA,2
E.P. Chincha - E.P. Ca¿ete INPE-DIRECCION REGIONAL LIMA LIMA,2
SERVICIO DE MANTENIMIENTO DE LA INFRAESTRUCTURA Y CONTROL DE ESTACIONES DE BOMBEO DE AGUAS RESIDUALES EN EL AMBITO DE SEDAPAL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL LIMA,2
Ejecuci¿n de Obra MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE PUNO,2
RED ASISTENCIAL JUNIN SEGURO SOCIAL DE SALUD LIMA,2
EJECUCION DE LA OBRA GOBIERNO REGIONAL DE LIMA-UNIDAD EJECUTORA LIMA SUR LIMA,2
