id,count
"SUPERVISI¿N DE LA OBRA: REHABILITACI¿N Y MEJORAMIENTO DE LA CARRETERA PALLASCA - MOLLEPATA - MOLLEBAMBA - SANTIAGO DE CHUCO - EMP. RUTA 10, TRAMO: MOLLEPATA - PALLASCA MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL) LIMA",1
"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA: AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y SISTEMA DE ALCANTANRILLADO EN LAS LOCALIDADES DE LLATANACO, SAN MARTIN, SANTA ROSA Y HUARIBAMBA, DISTRITO DE RANRACANCHA ¿ CHINCHEROS ¿ APURIMAC MUNICIPALIDAD DISTRITAL DE RANRACANCHA APURIMAC",1
"SERVICIO DE EJECUCI¿N DE OBRA MEJORAMIENTO Y AMPLIACI¿N DE LOS SERVICIOS DE EDUCACI¿N INICIAL EN CUATRO INSTITUCIONES EDUCATIVAS (N 38967, N 400, N 429-78, N 429-82), DISTRITO DE CANAYRE - HUANTA - AYACUCHO MUNICIPALIDAD DISTRITAL DE CANAYRE AYACUCHO",1
SERVICIO DE MANTENIMIENTO DE REDES EL¿CTRICAS POR EMERGENCIA ZONA 1 EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD DEL NOR OESTE DEL PERU S.A. ELECTRO NOR OESTE SA PIURA,1
"EJECUCION DE LA OBRA: AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE HUANUCO, PROVINCIA. DE HUANUCO-HUANUCO GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL HUANUCO",1
"EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO EDUCATIVO EN EL INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO LUCIANO CASTILLO COLONA, PROVINCIA DE TALARA, REGION PIURA GOBIERNO REGIONAL DE PIURA - INSTITUTOS SUPERIORES DE EDUCACION PUBLICA REGIONAL DE PIURA PIURA",1
SERVICIO DE ASEO Y LIMPIEZA E HIGIENE HOSPITALARIA RED ASISTENCIAL AMAZONAS SEGURO SOCIAL DE SALUD LIMA,1
"SERVICIO DE SUPERVISI¿N DEL SERVICIO DE GESTI¿N, MEJORAMIENTO Y CONSERVACI¿N VIAL POR NIVELES DE SERVICIO DEL CORREDOR VIAL ""PRO REGI¿N PUNO - PAQUETE 01: PE-3SM, PE-3SN, PE-34M, PE-34N, PE-34¿, PE-34O y PE-34P"". MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL) LIMA",1
"CREACI¿N Y AMPLIACI¿N DEL SERVICIO DE SANEAMIENTO B¿SICO DE AGUA POTABLE Y DESAGUE EN EL ANEXO DE COLPAR, RANGRA, ¿AHUINPUQUIO Y LOS BARRIOS DE LLACTA, UNOIMARCA Y ZONA PERIM¿TRICA DE QUILCAS CERCADO, DISTRITO DE QUILCAS - HUANCAYO - JUN¿N MUNICIPALIDAD DISTRITAL DE QUILCAS JUNIN",1
CONTRATACI¿N PARA LA EJECUCI¿N DE OBRA: MEJORAMIENTO Y AMPLIACI¿N DEL CANAL DE IRRIGACION CHANCARMAYO JANGAS - DISTRITO DE JANGAS - PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH; YUNGAR - DISTRITO DE YUNGAR - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH; ANTA - DISTRITO DE ANTA - PROVINCIA DE CARHUAZ - DEPARTAMENTO DE ANCASH GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL ANCASH,1
"EJECUCI¿N DE LA OBRA: ¿CREACI¿N DE LOS SERVICIOS DEL SISTEMA DE AGUA POTABLE Y TRATAMIENTO DE EXCRETAS EN LAS LOCALIDADES DE OGOPAMPA, PAMPACANCHA, PACHACANCHA, YANAN CRUZ Y COCHAMBRA DEL DISTRITO DE BA¿OS ¿ LAURICOCHA ¿ HU¿NUCO¿. MUNICIPALIDAD DISTRITAL DE BAÑOS HUANUCO",1
EJECUCI¿N DE LA OBRA MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR DE LA CARRETERA CP OTUZCO CP COMBAYO PROVINCIA DE CAJAMARCA - CAJAMARCA MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA CAJAMARCA,1
"1.Ejecuci¿n de la Obra ¿MEJORAMIENTO Y REHABILITACION DEL CAMINO VECINAL CRUCE GOYLLAR - ANTAPIRCA Y ACCESOS, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO¿ MUNICIPALIDAD DISTRITAL DE SANTA ANA DE TUSI PASCO",1
SERVICIO DE ATENCION AMBULATORIA AL SIS CON IRC TERMINAL EN HEMODIALISIS LIMA METROPOLITANA CENTRO 2 FONDO INTANGIBLE SOLIDARIO DE SALUD LIMA,1
ELABORACI¿N DEL ESTUDIO DE PREINVERSI¿N A NIVEL DE PERFIL DEL PROYECTO: CREACI¿N DEL CENTRO DE CONTROL Y C¿MARA DE COMP¿NSACI¿N PARA LA RED DEL METRO DE LIMA Y CALLAO AUTORIDAD AUTONOMA DEL SISTEMA ELECTRICO DE TRASPORTE MASIVO DE LIMA Y CALLAO - AATE LIMA,1
CONTRATACION DE LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO DEL SUBSECTOR CHALPA CASHAPITE EN EL DISTRITO DE HUARMACA PROVINCIA DE HUANCABAMBA PIURA GOBIERNO REGIONAL DE PIURA - PROYECTO ESPECIAL DE IRRIGACION HIDROENERGETICO DEL ALTO PIURA PIURA,1
Valsartan 80 mg SEGURO SOCIAL DE SALUD LIMA,1
SERVICIO LLAVE EN MANO PARA EL MONTAJE DE UN TANQUE DE 180 MB PARA ALMACENAMIENTO DE CRUDO EN PATIO TANQUES TABLAZO PETROLEOS DEL PERU S.A. LIMA,1
"CONTRATACION DEL SERVICIO DE RECOLECCION, TRANSPORTE Y DISPOSICION FINAL DE RESIDUOS SOLIDOS MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES LIMA",1
Servicio de Asistencia Especializada para la Soluci¿n APPENS OFICINA DE NORMALIZACION PREVISIONAL LIMA,1
SERVICIO DE GESTI¿N Y CONSERVACI¿N VIAL POR NIVELES DE SERVICIO DEL CORREDOR VIAL: EMP. PE- 3S (IZCUCHACA) - HUANCAVELICA - PLAZAPATA - CASTROVIRREYNA - TICRAPO - PAMPANO Y SANTA INES - PILPICHACA - RUMICHACA. MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL) LIMA,1
"Ejecuci¿n de Obra: Mejoramiento del Acceso de la Poblaci¿n a los Servicios del Centro de Salud Fredy Vallejo Or¿, Distrito Yanahuanca, Provincia Daniel Alcides Carri¿n, Regi¿n Pasco GOBIERNO REGIONAL DE PASCO SEDE CENTRAL PASCO",1
SERVICIO DE TRANSPORTE TERRESTRE DE COMBUSTIBLES DESDE LA PLANTA TALARA HASTA LA PLANTA YURIMAGUAS PETROLEOS DEL PERU S.A. LIMA,1
"MEJORAMIENTO DE LAS CALLES HERMANOS PALLAR (PEDRO PABLO PIMENTEL, JULIO RUBIO MARIA LIA NODARI ((PEDRO PABLO PIMENTEL, JULIO RUBIO), PEDRO PABLO PIMENTEL (MARIA LIA NODARI Y MANUEL TELLO ENCINA) MANUEL TELLO ENCINAS (PEDRO PABLO PIMENTEL, JULIO RUBIO) DEL CENTRO POBLADO DE INTUTO, DISTRITO DE TIGRE, LORETO, LORETO MUNICIPALIDAD DISTRITAL EL TIGRE LORETO",1
"Ejecuci¿n de la Obra: ¿Mejoramiento y Rehabilitaci¿n del Camino Vecinal: Limabamba ¿ Loja ¿ Shallca ¿ Sancapilla ¿ Curiyaquillo ¿ Curiyacu ¿ Empalme Chontapampa ¿ Pindicucho ¿ Pallca ¿ Viste Alegre ¿ Shocol, Distrito De Limabamba ¿ Rodriguez De Mendo MUNICIPALIDAD DISTRITAL DE LIMABAMBA AMAZONAS",1
SERVICIO DE CONSERVACI¿N PARA LA RECUPERACI¿N Y/O REPOSICI¿N DE LA INFRAESTRUCTURA VIAL: PAQUETE 12: EMP.PE-30A (DV.ANDAMARCA) ¿ ANDAMARCA QUEROBAMBA ¿ HUANCAPI - EMP PE- 3S (ABRA TOCTO) MINISTERIO DE TRANSPORTES Y COMUNICACIONES LIMA,1
SERVICIO DE ATENCION AMBULATORIA AL SIS CON IRC TERMINAL EN HEMODIALISIS EN EL DEPARTAMENTO DE  LAMBAYEQUE 1 FONDO INTANGIBLE SOLIDARIO DE SALUD LIMA,1
CONTRATACION DEL SERVICIO DE TRANSMISION DE DATOS SEGURO SOCIAL DE SALUD LIMA,1
EJECUCI¿N DEL PROYECTO: ¿MEJORAMIENTO Y REHABILITACI¿N DEL CAMINO VECINAL EMP.R571 ¿ JOS¿ G¿LVEZ ¿ PACHIN ALTO¿ DISTRITO DE OTUZCO ¿ PROVINCIA DE OTUZCO ¿ REGI¿N LA LIBERTAD¿ C¿DIGO ¿NICO DE INVERSI¿N 2396855. MUNICIPALIDAD PROVINCIAL DE OTUZCO LA LIBERTAD,1
"CONTRATACI¿N PARA LA EJECUCI¿N DEL PROYECTO:""INSTALACION DEL SISTEMA DE RIEGO TECNIFICADO PARA LAS COMUNIDADES DE PALLA PALLA, VISTA ALEGRE, PARIAHUANCA, QASANCCA, QUINUAS, SUCA, CUYPAMPA, PICHUSPAMPA, CCATUN RUMI, LLAQHUAPAMPA Y PAMPAHUAYLLA DEL DISTRITO DE SAN MIGUEL, PROVINCIA DE LA MAR - AYACUCHO"" - C¿DIGO SNIP N¿ 292222. MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL AYACUCHO",1
"MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LAS I.E. DE NOIVEL INICIAL  PRIMARIA, SECUNDARIA EN LAS LOCALIDADES  DE HUALLHUAPAMPA, SAN ISIDRO, HUICHCANA Y PUERTO SAN ANTONIO DEL DISTRITO DE ROBLE-TAYACAJA-HUANCAVELICA MUNICIPALIDAD DISTRITAL DE ROBLE HUANCAVELICA",1
SERVICIO DE LIMPIEZA Y MANTENIMIENTO DEL HOSPITAL MAR¿A AUXILIADORA HOSPITAL DE APOYO DEPARTAMENTAL MARIA AUXILIADORA LIMA,1
EJECUCION DE LA OBRA CREACION Y MEJORAMIENTO DE PISTAS Y VEREDAS EN CENTRO POBLADO DE QUEROCOTO ¿ DISTRITO DE QUEROCOTO ¿ PROVINCIA DE CHOTA ¿ REGION CAJAMARCA MUNICIPALIDAD DISTRITAL DE QUEROCOTO CAJAMARCA,1
"SERVICIO ESPECIALIZADO DE LIMPIEZA, REMEDIACION AMBIENTAL Y DISPOSICI¿N FINAL DE RESIDUOS S¿LIDOS GENERADOS EN LAS ¿REAS AFECTADAS POR EL DERRAME DE PETROLEO CRUDO OCURRIDO EN EL KM 87 +887 DEL TRAMO I DEL OLEODUCTO NOR PERUANO PETROLEOS DEL PERU S.A. LIMA",1
SERVICIOS DE GESTI¿N Y CONSERVACION POR NIVELES DE SERVICIO DEL CORREDOR VIAL : EL REPOSO - DURAN - WAWICO - SIASME - PUENTE YANAYACU (SARAMIRIZA ) Y WAWICO - SANTA MARIA DE NIEVA - SIASME MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL) LIMA,1
"Mejoramiento Carretera CA-101, Tramo: Empalme PE-1N (Contumaza) - Yeton GOBIERNO REGIONAL DE CAJAMARCA SEDE CENTRAL CAJAMARCA",1
EJECUCION DE OBRA: CREACION DE LA INFRAESTRUCTURA E IMPLEMENTACION DE LA CARRERA PROFESIONAL DE INGENIERIA DE MINAS DE LA UNAM UNIVERSIDAD NACIONAL DE MOQUEGUA MOQUEGUA,1
"SERVICIO DE EJECUCION DE LA DESCOLMATACION DEL CAUCE DEL RIO ZARUMILLA TRAMO I, ENTRE EL KM 0+000 AL KM 3+720 Y DEL KM 6+140 AL KM 7+140, PROVINCIA DE ZARUMILLA, DEPARTAMENTO DE TUMBES PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI LIMA",1
"OBRA:INSTALACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE REDES PRIMARIAS 10 KV  Y SECUNDARIAS EN LA ASOCIACION DE VIVIENDA PROMUVI SENOR DE LOS MILAGROS VINANI, DISTRITO CORONEL GREGORIO ALBARRACIN LANCHIPA, PROVINCIA TACNA. EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD - ELECTROSUR S.A. TACNA",1
"EJECUCI¿N DE LA OBRA ¿MEJORAMIENTO DEL CAMINO VECINAL LA PALMA - CONCHAN - LA LEGUA - TACABAMBA - CHUGUR - ANGUIA - RODEOPAMPA - GUINEAMAYO, DISTRITOS DE CONCHAN - TACABAMBA-ANGUIA, CHOTA-CAJAMARCA DISTRITO DE ANGUIA - PROVINCIA DE CHOTA - DEPARTAMENTO DE CAJAMARCA¿, TRAMO I GUINEAMAYO ¿ RODEOPAMPA ¿ ANGUIA - CHUGUR SNIP 2407900 MUNICIPALIDAD DISTRITAL DE ANGUIA CAJAMARCA",1
"ELABORACI¿N DE EXPEDIENTE TECNICO DEL PROYECTO AMPLIACI¿N Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE LA CIUDAD DE JULIACA ¿ PUNO, CODIGO UNICO DE INVERSI¿N CUI N¿ 2331661 PROGRAMA NACIONAL DE SANEAMIENTO URBANO LIMA",1
"CONTRATACI¿N DE EJECUTOR  PARA LA OBRA MEJORAMIENTO DEL SERVICIO POLICIAL DE LA COMISAR¿A PNP PACHACUTEC  DISTRITO DE VENTANILLA, PROVINCIA CONSTITUCIONAL DEL CALLAO CALLAO C¿DIGO SNIP 341807 OFICINA GENERAL DE INFRAESTRUCTURA LIMA",1
"RECUPERACI¿N DE PISTAS Y VEREDAS DE LA AV. NICOL¿S ARRIOLA, TRAMO JAVIER PRADO Y AV. CIRCUNVALACI¿N, DISTRITOS DE LA VICTORIA Y SAN LUIS, LIMA-LIMA.¿, C¿DIGO SNIP N¿ 333597 EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA S.A. LIMA",1
"SERVICIO DE IPRESS DEL PRIMER NIVEL DE ATENCION PARA LA POBLACION ASEGURADA DE LA RDA, PARA EL DISTRITO DE SAN JUAN DE LURIGANCHO SEGURO SOCIAL DE SALUD LIMA",1
EJECUCION DE LA OBRA AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN VILLANUEVA PUCACACA CHINCHA ALTA SHIMBILLO NUEVO CODO  PICOTA SANTA ROSILLO SAN ANTONIO NUEVA UNION WINGE  CASPIZAPA PUERTO RICO SAN HILARION PROVINCIA DE PICOTA-SAN MARTIN. MUNICIPALIDAD PROVINCIAL DE PICOTA SAN MARTIN,1
EJECUCION DE OBRA CREACION DEL CENTRO DE ATENCION INTEGRAL A POBLACIONES VULNERABLES AFECTADAS POR VIOLENCIA FAMILIAR EN EL DEPARTAMENTO DE TACNA GOBIERNO REGIONAL DE TACNA SEDE CENTRAL TACNA,1
EJECUCI¿N DE LA OBRA MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DEL DISTRITO DE SAN JUAN DE LICUPIS ¿ PROVINCIA DE CHOTA REGION CAJAMARCA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LICUPIS CAJAMARCA,1
"Servicio de Limpieza, fumigaci¿n, gasfiter¿a, jardiner¿a y cerrajer¿a para la Contralor¿a General de la Rep¿blica - Sede Lima CONTRALORIA GENERAL DE LA REPUBLICA LIMA",1
"Ejecuci¿n de obra: Mejoramiento e instalacion del sistema de agua potable y alcantarillado en las localidades de Yorongos, Belen, Bella Florida, Nuevo Tabalosos, La Libertad, Yorongos, Distrito de Yorongos - Rioja - San Martin. MUNICIPALIDAD DISTRITAL DE YORONGOS SAN MARTIN",1
"EJECUCI¿N DE LA OBRA: MEJORAMIENTO DEL CAMINO VECINAL CA-538; EMPALME PE-5N SAN AGUST¿N - HUABAL Y BELLAVISTA, DISTRITO DE HUABAL - JA¿N - CAJAMARCA, C¿DIGO UNIFICADO 2304312 MUNICIPALIDAD DISTRITAL DE HUABAL CAJAMARCA",1
"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA ¿RECONSTRUCCION Y REHABILITACION DE CAMINO VECINAL ¿ 44+230.00 KM EN TROCHA CARROZABLE TRAMO TIERRA BLANCA ¿ CRUZ CHIQUITA ¿ PALO BLANCO, DISTRITO DE HUARMACA, PROVINCIA DE HUANCABAMBA ¿ PIURA¿. MUNICIPALIDAD DISTRITAL DE HUARMACA PIURA",1
EJECUCI¿N DE OBRA: MEJORAMIENTO DE LA GESTION INSTITUCIONAL DE LA SEDE CENTRAL Y DE LAS DIRECCIONES REGIONALES ADSCRITAS A LA PROVINCIA DE CORONEL PORTILLO DEL GOBIERNO REGIONAL DE UCAYALI  - I ETAPA ¿ CUI 2265062 - con c¿digo SNIP 259304 GOBIERNO REGIONAL DE UCAYALI SEDE CENTRAL UCAYALI,1
REPOTENCIACION DE LA RED DE RADARES SECUNDARIOS CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL S.A.- CORPAC CALLAO,1
SERVICIO DE CONSERVACI¿N PARA LA RECUPERACI¿N Y/O REPOSICI¿N DE LA INFRAESTRUCTURA VIAL: PAQUETE 11: PE 28D: EMP.PE-28A  PAMPANO  TICRAPO  CASTROVIRREYNA - SANTA INES MINISTERIO DE TRANSPORTES Y COMUNICACIONES LIMA,1
"SERVICIO T¿CNICO ESPECIALIZADO DE LIMPIEZA, REMEDIACI¿N AMBIENTAL Y DISPOSICI¿N FINAL DE RESIDUOS S¿LIDOS GENERADOS EN LAS ¿REAS AFECTADAS POR EL DERRAME DE PETR¿LEO CRUDO OCURRIDO EN EL KM. 20+190 Y KM. 20+204 DEL TRAMO I DEL OLEODUCTO NORPERUANO PETROLEOS DEL PERU S.A. LIMA",1
ESTUDIO COMPLEMENTARIO PARA LA ACTUALIZACI¿N Y OPTIMIZACI¿N DE LA RED DEL METRO DE LIMA (PLAN MAESTRO DEL SISTEMA DE TRANSPORTE MASIVO DE LIMA Y CALLAO AL 2050) AUTORIDAD AUTONOMA DEL SISTEMA ELECTRICO DE TRASPORTE MASIVO DE LIMA Y CALLAO - AATE LIMA,1
"ALIMENTACI¿N PARA LOS INTERNOS(AS), NI¿OS Y PERSONAL INPE QUE LABORA 24X48 EN EL E.P. DE AYACUCHO Y E.P. HUANTA INPE-DIRECCION REGIONAL CENTRO - HUANCAYO JUNIN",1
SERVICIO DE ATENCION AMBULATORIA AL SIS CON IRC TERMINAL EN HEMODIALISIS LIMA METROPOLITANA ESTE 5 FONDO INTANGIBLE SOLIDARIO DE SALUD LIMA,1
"Ejecucion de la Obra: Construccion y Mejoramiento de la Carretera PE-3N - Bambamarca- Paccha - Chimban - Pion - L.D. con Amazonas, EMP. AM-103 El Triunfo GOBIERNO REGIONAL DE CAJAMARCA SEDE CENTRAL CAJAMARCA",1
"MEJORAMIENTO DEL CAMINO VECINAL YUMAL-SAN JUAN DEL REJO - YOMBLON Y ACCESO SAN JUAN DEL REJO- SAN MIGUEL DE PORO PORO, DISTRITO DE PISUQUIA- LUYA - AMAZONAS MUNICIPALIDAD DISTRITAL DE PISUQUIA AMAZONAS",1
"EJECUCI¿N DE OBRA: ¿INSTALACI¿N DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO SECTOR PORVENIR ¿PATIQUISTA EN LA COMUNIDAD CAMPESINA DE CCAHUAYA, DISTRITO DE ALTO PICHIGUA - ESPINAR ¿ CUSCO¿ MUNICIPALIDAD DISTRITAL DE ALTO PICHIGUA CUSCO",1
"SERVICIO DE SUPERVISI¿N DE LA GESTI¿N, MEJORAMIENTO Y CONSERVACI¿N VIAL POR NIVELES DE SERVICIO DEL CORREDOR VIAL: ""EMP. PE-3S (CONCEPCI¿N) - COMAS - EMP. PE-5S (SATIPO) / EMP. PE-5S (PTO. OCOPA) - ATALAYA / EMP. PE-5S (DV. BAJO KIMIRIKI) - BUENOS AIRES - PTO. PRADO - MAZAROBENI - CAMAJENI - POYENI"". MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL) LIMA",1
"EJECUCI¿N DE OBRA DEL PROYECTO DENOMINADO RECUPERACI¿N Y MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL CAMINO VECINAL ENTRE LOS TRAMOS  LIMON DE PORCUYA K 38, YUMBE, LANDIRCA-DISTRITO DE HUARMACA- HUANCABAMBA- DEPARTAMENTO DE PIURA. MUNICIPALIDAD DISTRITAL DE HUARMACA PIURA",1
Transporte fluvial de Combustibles a Pucallpa y Gasolinas para Refiner¿a Iquitos PETROLEOS DEL PERU S.A. LIMA,1
"SERVICIO DE MANTENIMIENTO CORRECTIVO, PREVENTIVO EN OFICINAS, VIVIENDAS Y ¿REAS COMUNES DE PUNTA ARENAS. ¿REA NMORTE, REFINERIA TALARA Y OLEODUCTO PETROLEOS DEL PERU S.A. LIMA",1
"EJECUCI¿N DEL PROYECTO:  ¿MEJORAMIENTO Y REHABILITACI¿N DEL CAMINO VECINAL LA CUESTA NAMBUQUE ¿ BUENA VISTA DE CANIAC, CENTRO POBLADO DE NAMBUQUE ¿ DISTRITO DE OTUZCO ¿ PROVINCIA DE OTUZCO ¿ LA LIBERTAD¿ C¿DIGO DE INVERSI¿N 2399505. MUNICIPALIDAD PROVINCIAL DE OTUZCO LA LIBERTAD",1
CONTRATACI¿N DEL SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA SEDE CENTRAL Y LOCALES ANEXOS DEL MINISTERIO DE ECONOM¿A Y FINANZAS EN LIMA METROPOLITANA Y PROVINCIA CONSTITUCIONAL DEL CALLAO MINISTERIO DE ECONOMIA Y FINANZAS LIMA,1
"EJECUCI¿N DE OBRA CONSTRUCCION DE LA TROCHA CARROZABLE DESDE EL KM. 360+700 DE LA CARRETERA FEDERICO BASADRE EN EL CASERIO SHIRINGAL ALTO - CASERIO NUEVO JAEN - CASERIO SANTA ANA, PROVINCIA DE PADRE ABAD, - UCAYALI"" - II ETAPA - CODIGO UNIFICADO N¿ 2130701. GOBIERNO REGIONAL DE UCAYALI SEDE CENTRAL UCAYALI",1
"CONTRATACI¿N DE EJECUCI¿N DE LA OBRA ¿RECUPERACI¿N DEL PUENTE CARROZABLE IC-112 EN EL RIO GRANDE, SECTOR SAN JUAN-DISTRITO DE CHANGUILLO-PROVINCIA DE NASCA-DEPARTAMENTO ICA MUNICIPALIDAD DISTRITAL DE CHANGUILLO ICA",1
SERVICIO DE CONSERVACION PARA LA RECUPERACION Y/O REPOSICION DE LA INFRAESTRUCTURA VIAL: PAQUETE 06 TRAMO 2 AR.674 EMP AR 106 (DV AYO) SUBNA (L=10.07 KM) TRAMO 3 PACLLA-BELEN-MALATA- COS¿IRHUA-TAPAY (L=14.08 KM) DEPARTAMENTO DE AREQUIPA MINISTERIO DE TRANSPORTES Y COMUNICACIONES LIMA,1
MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO DE SIETE COMITES EN EL CENTRO POBLADO DE CHUPARO DISTRITO DE ANCO HUALLO ¿ CHINCHEROS - APURIMAC MUNICIPALIDAD DISTRITAL DE ANCO HUALLO APURIMAC,1
MEJORAMIENTO DE LA CALIDAD DEL SERVICIO ACAD¿MICO DEL CENTRO DE IDIOMAS DE LA UNIVERSIDAD  NACIONAL PEDRO  RUIZ GALLO-DPTO DE LAMBAYEQUE UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO LAMBAYEQUE,1
ELABORACION EXPEDIENTE TECNICO DEL PROYECTO DE INVERSION PUBLICA MEJORAMIENTO DE LAS CAPACIDADES BASE NAVAL DEL CALLAO FASE I MARINA DE GUERRA DEL PERU CALLAO,1
